Fartøy ID,Registreringsmerke,Fartøynavn,Fartøytype,Fartøygruppe,Lengde (meter),Lengdegruppe,Bredde (meter),Bruttotonnasje,Byggeår,Motorkraft (kW),Hjemkommune,Nasjonalitet
2010051269,NT0030V,DINA,Fiskefartøy,Kyst,9.1,Under 11 m,3.05,,1989,102.94117647058823,NÆRØYSUND,NORGE
2010051508,N 0001RA,JULIE,Fiskefartøy,Kyst,9.75,Under 11 m,3.2,,1991,75.73529411764706,RANA,NORGE
2010051950,H 0266B,HAVHELD,Fiskefartøy,Kyst,10.63,Under 11 m,3.58,,2010,163.23529411764704,BØMLO,NORGE
2010052508,TF0114NK,SOLRINGEN,Fiskefartøy,Kyst,10.15,Under 11 m,3.0,,2010,99.26470588235293,NORDKAPP,NORGE
2010052528,TF0035H,NELSON II,Fiskefartøy,Kyst,6.7,Under 11 m,2.3,,1985,7.352941176470588,HAMMERFEST,NORGE
2010052588,N 0220Ø,LEANDER,Fiskefartøy,Hav,36.5,28 m og over ,9.25,490,2009,1108.0882352941176,ØKSNES,NORGE
2010052768,F 0066TN,VAGGE,Samfiskefartøy,Kyst,10.01,Under 11 m,2.8,,2010,272.05882352941177,TANA,NORGE
2011052808,F 0006BD,INGVALDSON,Fiskefartøy,Kyst,14.97,"11-14,99 m",4.75,25,2011,588.2352941176471,BÅTSFJORD,NORGE
2011052829,T 0027TN,FRIDA,Fiskefartøy,Kyst,9.69,Under 11 m,3.1,6,2005,163.23529411764704,SENJA,NORGE
2011053009,M 0031SA,FRANTS,Fiskefartøy,Kyst,7.71,Under 11 m,2.82,,2007,163.23529411764704,SULA,NORGE
2011053131,M 0015HØ,TONO,Fiskefartøy,Kyst,10.65,Under 11 m,3.82,,2010,367.6470588235294,HERØY i Møre og Romsdal,NORGE
2011053268,F 0043G,ELINA,Fiskefartøy,Kyst,10.99,Under 11 m,4.06,,2010,448.52941176470586,GAMVIK,NORGE
2011053989,F 0080M,VOLDNES,Fiskefartøy,Hav,34.07,28 m og over ,9.5,499,2011,735.2941176470588,MÅSØY,NORGE
2011054014,R 0002RB,SOLØY,Fiskefartøy,Kyst,10.65,Under 11 m,3.8,,1997,220.58823529411762,RANDABERG,NORGE
2011054048,M 0050MD,NYSTRØM,Fiskefartøy,Hav,56.3,28 m og over ,9.5,948,1980,1544.1176470588234,MOLDE,NORGE
2011054308,VA0015F,MARIT THERESE,Fiskefartøy,Kyst,9.29,Under 11 m,3.15,,2011,271.3235294117647,FLEKKEFJORD,NORGE
2011054408,N 0010H,HAVTIND,Fiskefartøy,Hav,59.75,28 m og over ,13.0,1853,1997,4500.0,HADSEL,NORGE
2011054488,R 0004SS,ÅSSJØEN,Fiskefartøy,Kyst,14.98,"11-14,99 m",4.8,,1999,242.6470588235294,SANDNES,NORGE
2011054629,TF0011P,ARIAN-LYKKE,Fiskefartøy,Kyst,7.01,Under 11 m,3.0,,2011,110.29411764705881,PORSANGER,NORGE
2011054648,TF0002V,KRISTE,Fiskefartøy,Kyst,7.98,Under 11 m,2.55,,1988,94.11764705882352,VARDØ,NORGE
2011054730,M 0015A,SØRØYFISK,Fiskefartøy,Hav,49.82,28 m og over ,12.0,1003,2010,1764.705882352941,ÅLESUND,NORGE
2011054768,N 0029BR,DAG-MONA,Fiskefartøy,Kyst,9.69,Under 11 m,3.1,,2011,163.23529411764704,BRØNNØY,NORGE
2011054828,F 0017V,VALKYRIEN,Fiskefartøy,Kyst,10.4,Under 11 m,4.05,,1979,183.8235294117647,VARDØ,NORGE
2011054868,M 0050SA,HAUGEFISK,Fiskefartøy,Kyst,10.63,Under 11 m,3.49,,2011,279.4117647058823,SULA,NORGE
2011055128,F 0009P,EMMA,Fiskefartøy,Kyst,8.53,Under 11 m,2.75,,1987,82.35294117647058,PORSANGER,NORGE
2011055148,T 0001K,NORA,Samfiskefartøy,Kyst,10.98,Under 11 m,4.1,,2011,514.7058823529411,KARLSØY,NORGE
2011055268,TF0013HV,SALLAN,Fiskefartøy,Kyst,7.8,Under 11 m,2.6,,1988,22.058823529411764,HASVIK,NORGE
2011055568,R 0007SK,MARTOR,Fiskefartøy,Kyst,14.09,"11-14,99 m",5.75,37,1999,268.38235294117646,SOKNDAL,NORGE
2011055648,M 0267F,ANNA MARIA,Fiskefartøy,Kyst,10.2,Under 11 m,3.15,,2005,91.17647058823529,HUSTADVIKA,NORGE
2011055688,F 0020NK,VILJEN,Fiskefartøy,Kyst,10.31,Under 11 m,3.35,,1987,192.6470588235294,NORDKAPP,NORGE
2011056028,VL0051K,BENJACO,Fiskefartøy,Hav,34.07,28 m og over ,9.5,496,2011,1029.4117647058822,KVINNHERAD,NORGE
2011056130,N 0054Ø,NORLINER,Fiskefartøy,Kyst,10.95,Under 11 m,4.6,,2011,514.7058823529411,ØKSNES,NORGE
2011056308,AG0087LS,NESEGUTTEN,Fiskefartøy,Hav,32.55,28 m og over ,9.0,459,2011,727.9411764705882,LINDESNES,NORGE
2011056488,H 0017BN,KROSSØY,Fiskefartøy,Hav,42.9,28 m og over ,,906,2011,1323.5294117647059,BERGEN,NORGE
2011056570,R 0092K,REPSØY,Fiskefartøy,Kyst,10.66,Under 11 m,3.84,,2011,367.6470588235294,KARMØY,NORGE
2011056588,F 0107G,AUSTHAVET,Fiskefartøy,Kyst,14.98,"11-14,99 m",5.68,,2011,671.3235294117646,GAMVIK,NORGE
2012056890,TF0105NK,BARONEN,Fiskefartøy,Kyst,10.99,Under 11 m,4.11,20,2011,514.7058823529411,NORDKAPP,NORGE
2012056928,NT0019NR,SANDER,Fiskefartøy,Kyst,7.92,Under 11 m,2.6,,1980,22.058823529411764,NÆRØYSUND,NORGE
2012057028,M 0016H,HILDRING,Fiskefartøy,Kyst,10.62,Under 11 m,4.24,,1983,150.0,ÅLESUND,NORGE
2012057189,M 0206H,HALTENTRÅL,Fiskefartøy,Hav,34.0,28 m og over ,10.0,567,1998,1200.0,ÅLESUND,NORGE
2012057228,R 0014SS,KREPSEN,Fiskefartøy,Kyst,10.5,Under 11 m,3.35,,1989,235.2941176470588,SANDNES,NORGE
2012057493,N 0085BØ,NJORD,Fiskefartøy,Kyst,10.88,Under 11 m,4.6,,2011,183.8235294117647,BØ i Nordland,NORGE
2012057531,TF0111V,SABINE,Fiskefartøy,Kyst,9.35,Under 11 m,3.17,,1983,58.8235294117647,VARDØ,NORGE
2012057568,TF0084HV,TARRELUSA,Fiskefartøy,Kyst,7.16,Under 11 m,2.59,,1977,16.176470588235293,HASVIK,NORGE
2012057589,TF0777LB,BITCOIN,Fiskefartøy,Kyst,7.95,Under 11 m,2.8,4,1986,38.970588235294116,LEBESBY,NORGE
2012057650,N 0085A,LUDVIK,Fiskefartøy,Kyst,10.97,Under 11 m,5.01,,2012,194.85294117647058,ANDØY,NORGE
2012057928,TR0005LA,OLE KRISTIAN,Fiskefartøy,Kyst,10.66,Under 11 m,4.45,,1989,117.6470588235294,LEKA,NORGE
2012057969,TF0031G,MAREN,Fiskefartøy,Kyst,10.67,Under 11 m,3.04,,2011,330.88235294117646,GAMVIK,NORGE
2012058512,N 0017DA,MINA MARIE,Samfiskefartøy,Kyst,10.65,Under 11 m,3.81,,2012,169.1176470588235,DØNNA,NORGE
2012059213,M 0016EE,RINGO,Fiskefartøy,Kyst,9.14,Under 11 m,3.15,,1973,59.55882352941176,HUSTADVIKA,NORGE
2012059372,N 0011TN,BOLGA,Fiskefartøy,Kyst,12.98,"11-14,99 m",4.62,47,2012,294.11764705882354,TRÆNA,NORGE
2012059432,T 0012K,GABRIEL-EMILIE,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,,2012,271.3235294117647,KARLSØY,NORGE
2012059554,M 0269HØ,DELFIN,Fiskefartøy,Kyst,12.2,"11-14,99 m",4.2,17,1997,183.8235294117647,HERØY i Møre og Romsdal,NORGE
2012059592,TF0195M,INGRID MAJALA,Fiskefartøy,Hav,62.6,28 m og over ,12.8,1401,2012,2956.6176470588234,MÅSØY,NORGE
2012059692,H 0140AV,MORTEN EINAR,Fiskefartøy,Hav,64.0,28 m og over ,13.8,1825,2012,4411.764705882352,AUSTEVOLL,NORGE
2012059873,SF0138A,ORIANA,Fiskefartøy,Kyst,12.19,"11-14,99 m",3.99,,2012,198.52941176470586,ASKVOLL,NORGE
2012059993,N 0010VS,NERGÅRD JUNIOR,Fiskefartøy,Kyst,10.99,Under 11 m,3.8,,2012,367.6470588235294,VEVELSTAD,NORGE
2012060132,M 0050G,STORHOLMEN,Fiskefartøy,Kyst,10.99,Under 11 m,3.82,,2012,367.6470588235294,GISKE,NORGE
2012060273,F 0008M,NORMANN,Fiskefartøy,Kyst,10.06,Under 11 m,3.1,,1985,84.55882352941175,MÅSØY,NORGE
2012060372,R 0020K,MOLINERGUTT,Fiskefartøy,Kyst,14.99,"11-14,99 m",5.9,,2012,386.02941176470586,KARMØY,NORGE
2012060972,M 0325H,HAVBRYN,Fiskefartøy,Hav,69.9,28 m og over ,15.4,3104,2012,4485.294117647059,ÅLESUND,NORGE
2013060392,T 0007T,KEN-MICHAEL,Fiskefartøy,Kyst,10.99,Under 11 m,3.84,,2012,367.6470588235294,TROMSØ,NORGE
2013060492,VL0040AV,CHRISTINA,Fiskefartøy,Kyst,14.45,"11-14,99 m",5.42,,2012,213.97058823529412,AUSTEVOLL,NORGE
2013060592,M 0029HØ,EROS,Fiskefartøy,Hav,77.5,28 m og over ,16.6,4027,2012,3999.9999999999995,HERØY i Møre og Romsdal,NORGE
2013060632,M 0011HU,ELNESFISK,Fiskefartøy,Kyst,10.98,Under 11 m,4.58,,2012,312.5,HUSTADVIKA,NORGE
2013060753,M 0022F,MYRBØ JUNIOR,Fiskefartøy,Kyst,9.69,Under 11 m,3.2,6,2012,213.23529411764704,HUSTADVIKA,NORGE
2013060852,TF0005TN,CLARA,Fiskefartøy,Kyst,10.65,Under 11 m,3.0,,2013,364.70588235294116,TANA,NORGE
2013060913,VA0020F,HAVSUND,Fiskefartøy,Kyst,14.98,"11-14,99 m",5.92,89,2012,386.02941176470586,FLEKKEFJORD,NORGE
2013060953,VL0003AM,BRULAND,Fiskefartøy,Kyst,10.99,Under 11 m,4.74,,2013,198.52941176470586,AUSTRHEIM,NORGE
2013061032,T 0037K,SARAH,Fiskefartøy,Kyst,5.2,Under 11 m,,,1991,22.058823529411764,KARLSØY,NORGE
2013061034,M 0008AV,ORFJORD,Fiskefartøy,Hav,40.85,28 m og over ,9.6,641,2012,748.5294117647059,AVERØY,NORGE
2013061052,N 0009F,VIBEKE CATHRIN,Fiskefartøy,Kyst,14.99,"11-14,99 m",6.17,,2013,386.02941176470586,FLAKSTAD,NORGE
2013061255,TF0004G,SAGA BJÖRG,Fiskefartøy,Kyst,14.98,"11-14,99 m",4.56,,2013,588.2352941176471,GAMVIK,NORGE
2013061412,F 0012NK,SOA,Fiskefartøy,Kyst,10.99,Under 11 m,3.84,,2013,367.6470588235294,NORDKAPP,NORGE
2013061552,M 0089G,FORSØK,Fiskefartøy,Kyst,10.65,Under 11 m,3.84,,2011,312.5,GISKE,NORGE
2013061572,F 0165NK,SJØBUEN,Samfiskefartøy,Kyst,10.6,Under 11 m,4.05,,1985,110.29411764705881,NORDKAPP,NORGE
2013061592,M 0525H,HAVSTRAND,Fiskefartøy,Hav,69.9,28 m og over ,15.4,3104,2013,4500.0,ÅLESUND,NORGE
2013061632,N 0022Ø,DENNIS OLAI,Fiskefartøy,Kyst,12.99,"11-14,99 m",5.34,,2013,213.97058823529412,ØKSNES,NORGE
2013061833,F 0026TN,GULGOVÆRING,Fiskefartøy,Kyst,10.98,Under 11 m,3.75,,2013,448.52941176470586,TANA,NORGE
2013062072,TF0084G,MANFRED,Fiskefartøy,Kyst,8.68,Under 11 m,3.61,,2009,117.6470588235294,GAMVIK,NORGE
2013062152,F 0032BD,GADUS POSEIDON,Fiskefartøy,Hav,69.8,28 m og over ,15.6,3449,2013,4705.882352941177,BÅTSFJORD,NORGE
2013062194,R 0034ES,SIRAFISK,Fiskefartøy,Kyst,7.6,Under 11 m,2.48,,1985,22.058823529411764,EIGERSUND,NORGE
2013062453,F 0088LB,TROTTVIK,Fiskefartøy,Kyst,7.91,Under 11 m,2.5,,2008,36.76470588235294,LEBESBY,NORGE
2013062455,H 0004AV,VENDLA,Fiskefartøy,Hav,76.4,28 m og over ,15.6,2987,2013,2941.176470588235,AUSTEVOLL,NORGE
2013062553,TR0018AA,VALUTA,Fiskefartøy,Kyst,12.99,"11-14,99 m",5.78,,2013,213.97058823529412,ÅFJORD,NORGE
2013062652,VA0040M,ARCTIC,Fiskefartøy,Kyst,10.06,Under 11 m,3.85,,2012,279.4117647058823,LINDESNES,NORGE
2013062792,M 0068G,ATLANTIC VIKING,Fiskefartøy,Hav,74.7,28 m og over ,15.4,3439,2013,4264.7058823529405,GISKE,NORGE
2013062812,TR0119F,SVANAUG ELISE,Fiskefartøy,Hav,64.0,28 m og over ,13.8,1867,2013,2958.0882352941176,FRØYA,NORGE
2013062892,F 0029SV,BUGØYJENTA,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,,2013,220.58823529411762,SØR-VARANGER,NORGE
2013062893,TF0015BD,JÆRBUEN,Fiskefartøy,Kyst,10.66,Under 11 m,4.5,,2013,183.8235294117647,BÅTSFJORD,NORGE
2013062912,M 0099HØ,REMØY,Fiskefartøy,Hav,74.0,28 m og over ,16.0,3909,2013,5882.35294117647,HERØY i Møre og Romsdal,NORGE
2013062932,T 0042T,ASBJØRN SELSBANE,Fiskefartøy,Hav,55.0,28 m og over ,12.8,1191,2013,2573.529411764706,TROMSØ,NORGE
2013063292,M 0005VN,KAMILE M,Fiskefartøy,Kyst,9.1,Under 11 m,3.53,9,1978,99.26470588235293,VANYLVEN,NORGE
2013063372,T 0100L,STIAN-ANDRE,Fiskefartøy,Kyst,19.8,"15-20,99 m",6.4,140,2013,441.17647058823525,LYNGEN,NORGE
2013063493,N 0125VV,GADUS NJORD,Fiskefartøy,Hav,69.8,28 m og over ,15.6,3449,2013,4705.882352941177,VESTVÅGØY,NORGE
2013063552,M 0033SM,MELODI,Fiskefartøy,Kyst,10.61,Under 11 m,,,1987,161.76470588235293,SMØLA,NORGE
2013063592,F 0019G,VÅRHEIM,Fiskefartøy,Kyst,8.78,Under 11 m,3.28,,2008,84.55882352941175,GAMVIK,NORGE
2014063893,TF0003G,RENESSANSE,Fiskefartøy,Kyst,9.45,Under 11 m,3.0,,1977,86.02941176470587,GAMVIK,NORGE
2014063972,N 0096BR,ANNA THERESE,Fiskefartøy,Kyst,10.99,Under 11 m,3.98,,2013,169.1176470588235,BRØNNØY,NORGE
2014064032,M 0044A,HAUGE JUNIOR,Samfiskefartøy,Kyst,14.99,"11-14,99 m",6.58,,2013,382.35294117647055,ÅLESUND,NORGE
2014064135,F 0009NK,ALKEN,Fiskefartøy,Kyst,10.5,Under 11 m,3.2,,1993,183.8235294117647,NORDKAPP,NORGE
2014064153,T 0002LK,ROLF ASBJØRN,Fiskefartøy,Hav,42.07,28 m og over ,9.5,796,2013,727.9411764705882,SENJA,NORGE
2014064155,T 0116K,LUNA,Fiskefartøy,Kyst,10.03,Under 11 m,3.06,,2013,242.6470588235294,KARLSØY,NORGE
2014064332,N 0025ME,EINAR ERLEND,Fiskefartøy,Hav,41.45,28 m og over ,9.8,609,2014,735.2941176470588,MELØY,NORGE
2014064453,M 0015S,LANGØY,Fiskefartøy,Kyst,10.58,Under 11 m,4.15,15,1984,183.8235294117647,SANDE i Møre og Romsdal,NORGE
2014064494,H 0077AV,MALENE S,Fiskefartøy,Hav,68.3,28 m og over ,14.0,2190,2000,5519.85294117647,AUSTEVOLL,NORGE
2014064532,N 0015R,HELLSKÅR,Fiskefartøy,Kyst,10.99,Under 11 m,3.84,,2014,279.4117647058823,RØDØY,NORGE
2014064713,TF0018LA,LOPPEJENTA,Fiskefartøy,Kyst,12.99,"11-14,99 m",4.24,,2014,514.7058823529411,LOPPA,NORGE
2014064717,N 0062H,FRITHJOFSON,Fiskefartøy,Kyst,9.45,Under 11 m,3.15,,1983,93.38235294117646,HADSEL,NORGE
2014064732,F 0072N,KLØVNESJENTA,Fiskefartøy,Kyst,10.66,Under 11 m,3.97,,2014,404.4117647058823,NESSEBY,NORGE
2014064792,SF0100SU,SULEBAS,Fiskefartøy,Hav,38.55,28 m og over ,9.5,499,2014,735.2941176470588,SOLUND,NORGE
2014065212,F 0017B,KENNETH JOHAN,Fiskefartøy,Kyst,9.0,Under 11 m,3.42,,2007,249.99999999999997,BERLEVÅG,NORGE
2014065252,H 0070AV,AARFISK,Fiskefartøy,Kyst,7.35,Under 11 m,2.34,,1982,44.11764705882353,AUSTEVOLL,NORGE
2014065714,R 0847TV,MIX,Fiskefartøy,Kyst,8.25,Under 11 m,2.85,,1968,33.088235294117645,TYSVÆR,NORGE
2014065794,H 0001AV,HARVEST,Fiskefartøy,Hav,67.0,28 m og over ,14.8,2342,2014,3970.5882352941176,AUSTEVOLL,NORGE
2014065832,H 0085AV,KALSØYGUTT,Fiskefartøy,Kyst,8.5,Under 11 m,3.25,,2014,294.11764705882354,AUSTEVOLL,NORGE
2014065914,SF0088B,GROTLE,Fiskefartøy,Kyst større,20.99,"15-20,99 m",8.5,287,2014,735.2941176470588,BREMANGER,NORGE
2014066172,R 0150K,QUO VADIS,Fiskefartøy,Hav,34.07,28 m og over ,9.5,499,2014,1323.5294117647059,KARMØY,NORGE
2014066274,TF0100SE,LISE BEATE,Fiskefartøy,Hav,38.55,28 m og over ,9.5,498,2014,748.5294117647059,SENJA,NORGE
2014066312,F 0061G,HOPSFJORD,Fiskefartøy,Kyst,10.99,Under 11 m,4.24,,2005,230.88235294117646,GAMVIK,NORGE
2014066412,M 0037HØ,PLASSAGUT,Fiskefartøy,Kyst,10.62,Under 11 m,3.89,,1979,227.94117647058823,HERØY i Møre og Romsdal,NORGE
2014066472,R 0409K,JENS,Fiskefartøy,Kyst,7.7,Under 11 m,2.69,,1982,22.058823529411764,KARMØY,NORGE
2014066552,H 0313AV,CAPRICE,Fiskefartøy,Kyst større,27.4,"21-27,99 m",8.4,267,2014,698.5294117647059,AUSTEVOLL,NORGE
2014066835,F 0133NK,LUSIU,Fiskefartøy,Kyst,6.18,Under 11 m,2.5,,2008,29.41176470588235,NORDKAPP,NORGE
2014067293,TF0020VS,PADDEBYJENTA,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,,2014,220.58823529411762,VADSØ,NORGE
2014067313,N 0200B,SENIOR,Fiskefartøy,Hav,69.77,28 m og over ,14.5,2302,2003,4919.85294117647,BODØ,NORGE
2014067353,N 0027F,SANDRA ELISABETH,Samfiskefartøy,Kyst,10.98,Under 11 m,4.05,,2014,124.99999999999999,FLAKSTAD,NORGE
2014067533,F 0076NK,BORGAFELLI,Fiskefartøy,Kyst,10.45,Under 11 m,3.73,9,1987,95.58823529411764,NORDKAPP,NORGE
2014067655,M 0005VD,HAVBLÅ,Fiskefartøy,Kyst,10.65,Under 11 m,3.58,,2014,220.58823529411762,ØRSTA,NORGE
2015067853,M 0004HØ,FREDØY,Fiskefartøy,Kyst,14.96,"11-14,99 m",4.57,,2015,588.2352941176471,HERØY i Møre og Romsdal,NORGE
2015068093,M 0082H,REIDAR,Fiskefartøy,Kyst,10.99,Under 11 m,4.2,,2014,209.55882352941174,ÅLESUND,NORGE
2015068393,VL0004KI,ANDREA L,Fiskefartøy,Hav,69.9,28 m og over ,15.0,2716,2014,3999.9999999999995,KINN,NORGE
2015068433,N 0307LN,M.YTTERSTAD,Fiskefartøy,Hav,74.8,28 m og over ,15.4,2906,2015,3944.1176470588234,LØDINGEN,NORGE
2015068513,TF0033LB,SKARTEN,Fiskefartøy,Kyst,10.66,Under 11 m,3.82,,2011,367.6470588235294,LEBESBY,NORGE
2015068713,M 0024HØ,FISKENES,Fiskefartøy,Kyst,10.98,Under 11 m,3.72,,2006,404.4117647058823,HERØY i Møre og Romsdal,NORGE
2015068893,TR0100ND,SIGMUND M,Fiskefartøy,Kyst,10.99,Under 11 m,4.2,,2014,448.52941176470586,NÆRØYSUND,NORGE
2015069033,N 0003VV,ROWENTA,Fiskefartøy,Hav,34.85,28 m og over ,9.6,498,2015,1330.1470588235293,VESTVÅGØY,NORGE
2015069153,N 0005TN,TRÆNHAVET,Fiskefartøy,Kyst,12.46,"11-14,99 m",3.75,,2008,294.11764705882354,TRÆNA,NORGE
2015069313,TF0025K,HEAVY DUTY,Fiskefartøy,Kyst,6.2,Under 11 m,2.35,,2012,44.11764705882353,KARLSØY,NORGE
2015069733,VA0080S,UDVAAR III,Fiskefartøy,Kyst større,23.79,"21-27,99 m",7.27,207,1989,647.0588235294117,KRISTIANSAND,NORGE
2015070133,TF0009B,LUNA,Fiskefartøy,Kyst,10.99,Under 11 m,4.2,,2003,187.5,BERLEVÅG,NORGE
2015070333,M 0049G,TERNESKJER,Fiskefartøy,Kyst,10.98,Under 11 m,3.85,,2004,477.9411764705882,GISKE,NORGE
2015070373,ST0008Ø,POLARLYS,Fiskefartøy,Kyst,10.3,Under 11 m,3.05,,1989,88.23529411764706,ØRLAND,NORGE
2015070553,N 0400B,KVANNØY,Fiskefartøy,Hav,80.16,28 m og over ,15.5,2867,2015,3599.9999999999995,BODØ,NORGE
2015070674,N 0007TN,OSKAR ZAHL,Fiskefartøy,Kyst,9.09,Under 11 m,3.84,,2015,312.5,TRÆNA,NORGE
2015070773,M 0065HØ,SMARAGD,Fiskefartøy,Hav,74.0,28 m og over ,15.8,3580,2015,3999.9999999999995,HERØY i Møre og Romsdal,NORGE
2015070774,M 0007VD,ALUNA,Fiskefartøy,Kyst,7.5,Under 11 m,2.6,,2015,102.94117647058823,ØRSTA,NORGE
2015070833,TF0027K,BIRK-ELIAS,Fiskefartøy,Kyst,10.57,Under 11 m,3.13,,2001,227.94117647058823,KARLSØY,NORGE
2015070854,NT0006NR,RASKEN,Fiskefartøy,Kyst,10.05,Under 11 m,3.5,,2015,308.8235294117647,NÆRØYSUND,NORGE
2015070933,F 0500M,GULLHOLMEN,Fiskefartøy,Kyst,19.78,"15-20,99 m",6.4,123,2015,441.17647058823525,MÅSØY,NORGE
2015070957,VL0001K,THEA,Fiskefartøy,Kyst,9.99,Under 11 m,3.58,,2015,360.2941176470588,KVINNHERAD,NORGE
2015071182,T 0006KD,YLVA,Fiskefartøy,Kyst,7.32,Under 11 m,2.5,,1985,36.76470588235294,KÅFJORD,NORGE
2015071183,N 0009LF,SAGA,Fiskefartøy,Kyst,9.35,Under 11 m,,,1989,77.20588235294117,LEIRFJORD,NORGE
2015071184,M 0004AK,ELLIVER 2,Fiskefartøy,Kyst,6.36,Under 11 m,2.42,,1990,102.94117647058823,AUKRA,NORGE
2015071195,ST0001R,TYR,Fiskefartøy,Kyst,5.97,Under 11 m,2.21,,2015,66.17647058823529,ÅFJORD,NORGE
2015071213,F 0150V,LEAH MARIE,Fiskefartøy,Kyst,10.66,Under 11 m,4.2,,2015,205.88235294117646,VARDØ,NORGE
2015071234,T 0100K,KAROLINE,Fiskefartøy,Kyst,10.99,Under 11 m,4.2,,2015,102.94117647058823,KARLSØY,NORGE
2015071251,TF0012K,DUSMA,Fiskefartøy,Kyst,7.01,Under 11 m,2.54,,1980,22.058823529411764,KARLSØY,NORGE
2015071335,M 0020SM,NY-VIKING,Fiskefartøy,Kyst,14.95,"11-14,99 m",6.5,,2015,514.7058823529411,SMØLA,NORGE
2015071393,N 0009AH,HERR TESCH,Fiskefartøy,Kyst,10.6,Under 11 m,3.1,,1983,62.49999999999999,ALSTAHAUG,NORGE
2015071413,TF0024K,MONSTER,Fiskefartøy,Kyst,7.49,Under 11 m,2.88,,2015,161.76470588235293,KARLSØY,NORGE
2015071614,TF0113NK,HOLMEN,Fiskefartøy,Kyst,10.6,Under 11 m,3.44,7,2002,330.88235294117646,NORDKAPP,NORGE
2015071616,T 0133K,BURØYVÆRING,Fiskefartøy,Kyst,12.99,"11-14,99 m",5.5,,2015,404.4117647058823,KARLSØY,NORGE
2015071698,T 0062T,SOLSKJÆR,Fiskefartøy,Kyst,10.99,Under 11 m,4.47,,2015,224.26470588235293,TROMSØ,NORGE
2015071714,T 0125LK,BREIVIK SENIOR,Fiskefartøy,Kyst,12.98,"11-14,99 m",4.32,,2015,220.58823529411762,SENJA,NORGE
2015071716,T 0144T,JUNIOR,Fiskefartøy,Kyst,6.2,Under 11 m,2.35,,2015,36.76470588235294,TROMSØ,NORGE
2015071735,F 0400NK,THOR-ARILD,Fiskefartøy,Kyst,14.95,"11-14,99 m",6.5,,2015,441.17647058823525,NORDKAPP,NORGE
2015071737,H 0300B,ANGLEVIK,Fiskefartøy,Kyst,7.98,Under 11 m,2.79,,1974,22.058823529411764,BØMLO,NORGE
2015071739,N 0045ME,HUGIN,Fiskefartøy,Kyst,9.48,Under 11 m,3.3,,1979,93.38235294117646,MELØY,NORGE
2015071742,SF0025F,FANØYVÅG,Fiskefartøy,Kyst større,27.97,"21-27,99 m",8.5,392,2015,750.0,KINN,NORGE
2016071773,M 0018M,RAYMITA,Fiskefartøy,Kyst,7.47,Under 11 m,2.85,,2000,191.17647058823528,MOLDE,NORGE
2016071793,N 0030Ø,SOMMARØY,Fiskefartøy,Kyst,10.99,Under 11 m,4.81,24,2015,194.85294117647058,ØKSNES,NORGE
2016071813,N 0015A,MÅTIND,Fiskefartøy,Kyst,10.99,Under 11 m,4.3,,2015,220.58823529411762,ANDØY,NORGE
2016071974,TF0182BD,RADEBE,Fiskefartøy,Kyst,12.2,"11-14,99 m",3.9,,2006,367.6470588235294,BÅTSFJORD,NORGE
2016072053,TF0260T,STORMFUGLEN,Fiskefartøy,Kyst,14.99,"11-14,99 m",6.57,,2015,449.99999999999994,TROMSØ,NORGE
2016072553,TF0112BD,ENJA,Fiskefartøy,Kyst,10.99,Under 11 m,4.05,,2015,130.88235294117646,BÅTSFJORD,NORGE
2016072593,T 0090K,SOFIE,Fiskefartøy,Kyst,10.05,Under 11 m,2.86,,2016,319.85294117647055,KARLSØY,NORGE
2016072637,T 0046K,ADA-SOFIE,Fiskefartøy,Kyst,7.98,Under 11 m,2.58,,1987,147.05882352941177,KARLSØY,NORGE
2016072642,F 0060BD,MATAS,Fiskefartøy,Kyst,10.02,Under 11 m,3.65,,2016,294.11764705882354,BÅTSFJORD,NORGE
2016072646,R 0020ES,SVANEN,Fiskefartøy,Kyst,5.02,Under 11 m,1.85,,1992,7.352941176470588,EIGERSUND,NORGE
2016072742,R 0088K,GULLFISK,Fiskefartøy,Kyst,7.25,Under 11 m,2.7,,1992,102.94117647058823,KARMØY,NORGE
2016072795,M 0444HØ,FLÅVÆR,Fiskefartøy,Kyst,7.56,Under 11 m,2.65,,2016,84.55882352941175,HERØY i Møre og Romsdal,NORGE
2016073033,H 0011B,SJØLIVET,Fiskefartøy,Kyst,9.2,Under 11 m,3.44,,1998,233.8235294117647,BØMLO,NORGE
2016073034,F 0700NK,VÅRBUEN,Samfiskefartøy,Kyst,10.99,Under 11 m,4.45,,2016,301.4705882352941,NORDKAPP,NORGE
2016073173,M 0016HØ,ARIA M,Fiskefartøy,Kyst,14.95,"11-14,99 m",6.55,,2016,367.6470588235294,HERØY i Møre og Romsdal,NORGE
2016073293,R 0013V,TOLLAK JUNIOR,Fiskefartøy,Kyst,5.49,Under 11 m,1.93,,1969,36.02941176470588,VINDAFJORD,NORGE
2016073395,F 0039M,EMMA O,Fiskefartøy,Kyst,10.4,Under 11 m,3.78,,2001,294.11764705882354,MÅSØY,NORGE
2016073913,M 0001VD,RAMOEN,Fiskefartøy,Hav,75.05,28 m og over ,16.0,3723,2015,3599.9999999999995,ØRSTA,NORGE
